,T-shirt,bag,belt,blazer,blouse,coat,dress,hat,jeans,legging,pants,scarf,shoe,shorts,skirt,socks,stocking,sunglass,sweater
167119.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3405.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
31536.jpg,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
108982.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
90713.jpg,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
182448.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
167884.jpg,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
108640.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
13717.jpg,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
185746.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
14613.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
114277.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
192734.jpg,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
194441.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
136335.jpg,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
80613.jpg,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
189946.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23799.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
123189.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
63177.jpg,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
50397.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
168749.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
177091.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
80439.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19148.jpg,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
88633.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
190622.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25189.jpg,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
151449.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
179687.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
45888.jpg,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
192514.jpg,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
78332.jpg,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32380.jpg,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
88210.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
193962.jpg,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
51602.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
186262.jpg,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
15222.jpg,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
75628.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
111139.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
69768.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
133549.jpg,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
172347.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
66319.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18650.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
124296.jpg,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
190673.jpg,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
183103.jpg,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
168402.jpg,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
185553.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
40836.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
190982.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
182399.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
100254.jpg,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
66535.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
185449.jpg,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
190678.jpg,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
97150.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
58125.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20073.jpg,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
43809.jpg,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
30581.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28892.jpg,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
146987.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
186534.jpg,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
105848.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
185654.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
96004.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
141215.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46812.jpg,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
18361.jpg,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
10031.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
12456.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
80658.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
185859.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
162735.jpg,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
179920.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
61403.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
104754.jpg,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
105494.jpg,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
96428.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
117111.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
125257.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
189520.jpg,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
187016.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
63421.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
94452.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
189533.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4619.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
139801.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
38652.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
186968.jpg,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
38144.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
146188.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
187019.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6944.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
108643.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
54102.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
192208.jpg,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
32154.jpg,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
128373.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
11918.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
182381.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
57063.jpg,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
44544.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
105274.jpg,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
141529.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
109813.jpg,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
119093.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3271.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
57325.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
87997.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
39620.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
40598.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
50761.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14698.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
42.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
118804.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
159770.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
164242.jpg,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
58253.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
169689.jpg,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
193647.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
156498.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
121569.jpg,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
44927.jpg,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
188222.jpg,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
122331.jpg,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
76611.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
26508.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
97020.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
42536.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
58067.jpg,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
185218.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
98532.jpg,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
181075.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
117336.jpg,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
29220.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
104962.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
103650.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
54735.jpg,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
39606.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
147628.jpg,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
57846.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
185518.jpg,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
49379.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
64292.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
27658.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
95222.jpg,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
48562.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
102478.jpg,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
109781.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30288.jpg,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
151433.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
90467.jpg,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
25179.jpg,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
27619.jpg,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
130366.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
12626.jpg,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
14713.jpg,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
148449.jpg,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
151389.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36160.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
170021.jpg,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
7865.jpg,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
132974.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
123629.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29590.jpg,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111444.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14672.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35585.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
182376.jpg,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
184868.jpg,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
97222.jpg,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
165478.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
114792.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
51155.jpg,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
45672.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
169258.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12484.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
79042.jpg,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
49647.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
122668.jpg,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
32208.jpg,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
7380.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
53337.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36063.jpg,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
180231.jpg,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
99599.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
84684.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
187423.jpg,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
50403.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
131985.jpg,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
74267.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
127254.jpg,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
185294.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89888.jpg,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
59289.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
180549.jpg,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
174067.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
91857.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
171738.jpg,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
6288.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
183226.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
137776.jpg,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
161007.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
16118.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
31982.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
175397.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
127852.jpg,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
42807.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
181266.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
92267.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
14035.jpg,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
152726.jpg,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
132315.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
184668.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1074.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
189910.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
15514.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
9313.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
62344.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
90855.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
194242.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
64044.jpg,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
46156.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
53060.jpg,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25414.jpg,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
68535.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
137175.jpg,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
146751.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
70107.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
175372.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
72637.jpg,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
175942.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13579.jpg,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
64794.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
119006.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
74752.jpg,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
138422.jpg,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
67948.jpg,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
106106.jpg,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
184671.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
62206.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
123028.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
181469.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108366.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
177672.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
14483.jpg,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0
192002.jpg,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
67312.jpg,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
129671.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
45743.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
58063.jpg,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
66306.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
82309.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14928.jpg,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
65880.jpg,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
48554.jpg,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
126329.jpg,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
179294.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
168950.jpg,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
176547.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
854.jpg,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
19529.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2272.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
160176.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34281.jpg,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
26758.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
150871.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51854.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
43355.jpg,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
45296.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19435.jpg,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
174621.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
170744.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
86522.jpg,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
14439.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
183225.jpg,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115148.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15582.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36229.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
90599.jpg,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
163575.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
33489.jpg,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
52370.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
103631.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
121359.jpg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
189227.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
46469.jpg,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
190651.jpg,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1
137758.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
108004.jpg,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2748.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
184061.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
85730.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
14624.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
181034.jpg,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
66193.jpg,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
108690.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
48274.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
131409.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
247.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40949.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
136011.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
91368.jpg,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34738.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
